TimeStamp,ASP,EQ,free_tw
2024-01-26T09:44:38.369,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:44:38.529,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:44:38.529,ASP-1732-Disp_1,L2_LO_UL_0,531
2024-01-26T09:44:38.529,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:38.541,ASP-1732-Disp_1,L2_LO_UL_0,532
2024-01-26T09:44:38.541,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:39.246,ASP-1732-Disp_1,L2_LO_DL_RCV0,4374
2024-01-26T09:44:39.292,ASP-1732-Disp_1,L2_LO_DL_RCV0,4376
2024-01-26T09:44:39.292,ASP-1732-Disp_1,L2_LO_UL_0,536
2024-01-26T09:44:39.369,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:44:39.369,ASP-1732-Disp_1,L2_LO_UL_0,538
2024-01-26T09:44:39.496,ASP-1732-Disp_1,L2_LO_UL_0,539
2024-01-26T09:44:39.496,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:44:39.529,ASP-1732-Disp_1,L2_LO_UL_0,537
2024-01-26T09:44:39.591,ASP-1732-Disp_1,L2_LO_UL_0,537
2024-01-26T09:44:40.029,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:40.029,ASP-1732-Disp_1,L2_LO_UL_0,530
2024-01-26T09:44:40.070,ASP-1732-Disp_1,L2_LO_DL_RCV0,4374
2024-01-26T09:44:40.071,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:44:40.071,ASP-1732-Disp_1,L2_LO_UL_0,533
2024-01-26T09:44:40.109,ASP-1732-Disp_1,L2_LO_DL_RCV0,4376
2024-01-26T09:44:40.109,ASP-1732-Disp_1,L2_LO_UL_0,534
2024-01-26T09:44:40.309,ASP-1732-Disp_1,L2_LO_UL_0,536
2024-01-26T09:44:40.489,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:44:40.489,ASP-1732-Disp_1,L2_LO_UL_0,536
2024-01-26T09:44:40.550,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:44:40.550,ASP-1732-Disp_1,L2_LO_UL_0,537
2024-01-26T09:44:40.644,ASP-1732-Disp_1,L2_LO_UL_0,537
2024-01-26T09:44:40.644,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:44:40.689,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:44:40.689,ASP-1732-Disp_1,L2_LO_UL_0,536
2024-01-26T09:44:40.693,ASP-1732-Disp_1,L2_LO_UL_0,536
2024-01-26T09:44:40.693,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:44:40.711,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:44:40.711,ASP-1732-Disp_1,L2_LO_UL_0,535
2024-01-26T09:44:41.304,ASP-1732-Disp_1,L2_LO_UL_0,533
2024-01-26T09:44:41.304,ASP-1732-Disp_1,L2_LO_DL_RCV0,4376
2024-01-26T09:44:41.349,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:44:41.349,ASP-1732-Disp_1,L2_LO_UL_0,532
2024-01-26T09:44:41.569,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:44:41.579,ASP-1732-Disp_1,L2_LO_UL_0,531
2024-01-26T09:44:41.579,ASP-1732-Disp_1,L2_LO_DL_RCV0,4374
2024-01-26T09:44:41.580,ASP-1732-Disp_1,L2_LO_UL_0,530
2024-01-26T09:44:41.580,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:44:41.601,ASP-1732-Disp_1,L2_LO_UL_0,529
2024-01-26T09:44:41.601,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:41.604,ASP-1732-Disp_1,L2_LO_UL_0,528
2024-01-26T09:44:41.604,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:44:41.650,ASP-1732-Disp_1,L2_LO_UL_0,527
2024-01-26T09:44:41.650,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:44:41.651,ASP-1732-Disp_1,L2_LO_UL_0,526
2024-01-26T09:44:41.651,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:44:41.691,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:44:41.691,ASP-1732-Disp_1,L2_LO_UL_0,527
2024-01-26T09:44:41.729,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:44:41.749,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:44:41.749,ASP-1732-Disp_1,L2_LO_UL_0,527
2024-01-26T09:44:41.769,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:44:41.769,ASP-1732-Disp_1,L2_LO_UL_0,528
2024-01-26T09:44:41.769,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:41.769,ASP-1732-Disp_1,L2_LO_UL_0,529
2024-01-26T09:44:42.461,ASP-1732-Disp_1,L2_LO_UL_0,528
2024-01-26T09:44:42.461,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:42.469,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:42.473,ASP-1732-Disp_1,L2_LO_UL_0,528
2024-01-26T09:44:42.473,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:42.510,ASP-1732-Disp_1,L2_LO_UL_0,527
2024-01-26T09:44:42.721,ASP-1732-Disp_1,L2_LO_UL_0,525
2024-01-26T09:44:42.721,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:44:43.261,ASP-1732-Disp_1,L2_LO_DL_RCV0,4363
2024-01-26T09:44:43.265,ASP-1732-Disp_1,L2_LO_UL_0,514
2024-01-26T09:44:43.265,ASP-1732-Disp_1,L2_LO_DL_RCV0,4363
2024-01-26T09:44:43.281,ASP-1732-Disp_1,L2_LO_UL_0,513
2024-01-26T09:44:43.281,ASP-1732-Disp_1,L2_LO_DL_RCV0,4362
2024-01-26T09:44:43.309,ASP-1732-Disp_1,L2_LO_DL_RCV0,4362
2024-01-26T09:44:43.309,ASP-1732-Disp_1,L2_LO_UL_0,513
2024-01-26T09:44:43.309,ASP-1732-Disp_1,L2_LO_UL_0,514
2024-01-26T09:44:43.329,ASP-1732-Disp_1,L2_LO_DL_RCV0,4364
2024-01-26T09:44:43.329,ASP-1732-Disp_1,L2_LO_UL_0,515
2024-01-26T09:44:43.511,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:44:44.228,ASP-1732-Disp_1,L2_LO_DL_RCV0,4365
2024-01-26T09:44:44.390,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:44:44.390,ASP-1732-Disp_1,L2_LO_UL_0,516
2024-01-26T09:44:44.556,ASP-1732-Disp_1,L2_LO_UL_0,516
2024-01-26T09:44:44.556,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:44:44.561,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:44:44.561,ASP-1732-Disp_1,L2_LO_UL_0,516
2024-01-26T09:44:44.856,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:44:44.879,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:44:44.879,ASP-1732-Disp_1,L2_LO_UL_0,516
2024-01-26T09:44:45.369,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:44:45.390,ASP-1732-Disp_1,L2_LO_DL_RCV0,4364
2024-01-26T09:44:45.416,ASP-1732-Disp_1,L2_LO_UL_0,512
2024-01-26T09:44:45.416,ASP-1732-Disp_1,L2_LO_DL_RCV0,4364
2024-01-26T09:44:45.507,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:46.309,ASP-1732-Disp_1,L2_LO_UL_0,507
2024-01-26T09:44:46.309,ASP-1732-Disp_1,L2_LO_DL_RCV0,4361
2024-01-26T09:44:46.309,ASP-1732-Disp_1,L2_LO_DL_RCV0,4361
2024-01-26T09:44:46.309,ASP-1732-Disp_1,L2_LO_UL_0,507
2024-01-26T09:44:46.334,ASP-1732-Disp_1,L2_LO_DL_RCV0,4361
2024-01-26T09:44:46.430,ASP-1732-Disp_1,L2_LO_UL_0,509
2024-01-26T09:44:47.053,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:47.053,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:44:47.055,ASP-1732-Disp_1,L2_LO_UL_0,509
2024-01-26T09:44:47.055,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:44:47.081,ASP-1732-Disp_1,L2_LO_UL_0,507
2024-01-26T09:44:47.081,ASP-1732-Disp_1,L2_LO_DL_RCV0,4364
2024-01-26T09:44:47.299,ASP-1732-Disp_1,L2_LO_DL_RCV0,4362
2024-01-26T09:44:47.299,ASP-1732-Disp_1,L2_LO_UL_0,505
2024-01-26T09:44:48.893,ASP-1732-Disp_1,L2_LO_UL_0,511
2024-01-26T09:44:48.893,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:44:48.975,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:48.975,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:44:49.230,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:44:49.230,ASP-1732-Disp_1,L2_LO_UL_0,513
2024-01-26T09:44:49.249,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:49.249,ASP-1732-Disp_1,L2_LO_UL_0,514
2024-01-26T09:44:49.349,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:44:49.349,ASP-1732-Disp_1,L2_LO_UL_0,515
2024-01-26T09:44:49.356,ASP-1732-Disp_1,L2_LO_UL_0,515
2024-01-26T09:44:49.356,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:44:49.415,ASP-1732-Disp_1,L2_LO_UL_0,512
2024-01-26T09:44:49.415,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:44:49.509,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:50.409,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:50.448,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:44:50.489,ASP-1732-Disp_1,L2_LO_UL_0,509
2024-01-26T09:44:50.509,ASP-1732-Disp_1,L2_LO_DL_RCV0,4368
2024-01-26T09:44:50.509,ASP-1732-Disp_1,L2_LO_UL_0,509
2024-01-26T09:44:50.529,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:44:50.529,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:50.529,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:44:50.529,ASP-1732-Disp_1,L2_LO_UL_0,511
2024-01-26T09:44:50.718,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:44:50.829,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:44:50.829,ASP-1732-Disp_1,L2_LO_UL_0,512
2024-01-26T09:44:50.866,ASP-1732-Disp_1,L2_LO_UL_0,511
2024-01-26T09:44:50.866,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:44:50.869,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:44:50.869,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:50.927,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:44:50.928,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:50.928,ASP-1732-Disp_1,L2_LO_DL_RCV0,4369
2024-01-26T09:44:51.873,ASP-1732-Disp_1,L2_LO_DL_RCV0,4374
2024-01-26T09:44:51.918,ASP-1732-Disp_1,L2_LO_DL_RCV0,4374
2024-01-26T09:44:51.918,ASP-1732-Disp_1,L2_LO_UL_0,515
2024-01-26T09:44:51.969,ASP-1732-Disp_1,L2_LO_UL_0,515
2024-01-26T09:44:52.016,ASP-1732-Disp_1,L2_LO_UL_0,514
2024-01-26T09:44:52.016,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:44:52.029,ASP-1732-Disp_1,L2_LO_UL_0,514
2024-01-26T09:44:52.061,ASP-1732-Disp_1,L2_LO_UL_0,514
2024-01-26T09:44:52.061,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:44:52.111,ASP-1732-Disp_1,L2_LO_UL_0,516
2024-01-26T09:44:52.111,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:44:52.136,ASP-1732-Disp_1,L2_LO_UL_0,517
2024-01-26T09:44:53.082,ASP-1732-Disp_1,L2_LO_UL_0,527
2024-01-26T09:44:53.103,ASP-1732-Disp_1,L2_LO_UL_0,528
2024-01-26T09:44:53.126,ASP-1732-Disp_1,L2_LO_DL_RCV0,4388
2024-01-26T09:44:53.149,ASP-1732-Disp_1,L2_LO_DL_RCV0,4387
2024-01-26T09:44:53.223,ASP-1732-Disp_1,L2_LO_UL_0,526
2024-01-26T09:44:53.223,ASP-1732-Disp_1,L2_LO_DL_RCV0,4386
2024-01-26T09:44:53.249,ASP-1732-Disp_1,L2_LO_UL_0,525
2024-01-26T09:44:53.249,ASP-1732-Disp_1,L2_LO_DL_RCV0,4385
2024-01-26T09:44:53.290,ASP-1732-Disp_1,L2_LO_DL_RCV0,4384
2024-01-26T09:44:53.301,ASP-1732-Disp_1,L2_LO_DL_RCV0,4384
2024-01-26T09:44:53.316,ASP-1732-Disp_1,L2_LO_UL_0,522
2024-01-26T09:44:53.329,ASP-1732-Disp_1,L2_LO_UL_0,521
2024-01-26T09:44:53.333,ASP-1732-Disp_1,L2_LO_UL_0,521
2024-01-26T09:44:53.333,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:44:54.149,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:44:54.149,ASP-1732-Disp_1,L2_LO_UL_0,519
2024-01-26T09:44:54.169,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:44:54.169,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:44:54.339,ASP-1732-Disp_1,L2_LO_UL_0,521
2024-01-26T09:44:54.339,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:44:54.354,ASP-1732-Disp_1,L2_LO_UL_0,522
2024-01-26T09:44:54.377,ASP-1732-Disp_1,L2_LO_DL_RCV0,4382
2024-01-26T09:44:54.377,ASP-1732-Disp_1,L2_LO_UL_0,522
2024-01-26T09:44:54.393,ASP-1732-Disp_1,L2_LO_UL_0,519
2024-01-26T09:44:54.393,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:44:54.406,ASP-1732-Disp_1,L2_LO_UL_0,518
2024-01-26T09:44:54.406,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:44:55.003,ASP-1732-Disp_1,L2_LO_DL_RCV0,4376
2024-01-26T09:44:55.003,ASP-1732-Disp_1,L2_LO_UL_0,514
2024-01-26T09:44:55.110,ASP-1732-Disp_1,L2_LO_DL_RCV0,4377
2024-01-26T09:44:55.110,ASP-1732-Disp_1,L2_LO_UL_0,515
2024-01-26T09:44:55.170,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:44:55.170,ASP-1732-Disp_1,L2_LO_UL_0,516
2024-01-26T09:44:55.206,ASP-1732-Disp_1,L2_LO_UL_0,515
2024-01-26T09:44:55.269,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:44:55.269,ASP-1732-Disp_1,L2_LO_UL_0,513
2024-01-26T09:44:55.302,ASP-1732-Disp_1,L2_LO_UL_0,512
2024-01-26T09:44:55.302,ASP-1732-Disp_1,L2_LO_DL_RCV0,4374
2024-01-26T09:44:55.309,ASP-1732-Disp_1,L2_LO_DL_RCV0,4374
2024-01-26T09:44:55.324,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:44:55.324,ASP-1732-Disp_1,L2_LO_UL_0,513
2024-01-26T09:44:55.429,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:44:55.429,ASP-1732-Disp_1,L2_LO_UL_0,512
2024-01-26T09:44:56.092,ASP-1732-Disp_1,L2_LO_UL_0,508
2024-01-26T09:44:56.092,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:56.095,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:44:56.110,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:56.112,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:56.112,ASP-1732-Disp_1,L2_LO_DL_RCV0,4374
2024-01-26T09:44:56.149,ASP-1732-Disp_1,L2_LO_DL_RCV0,4374
2024-01-26T09:44:56.149,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:56.390,ASP-1732-Disp_1,L2_LO_DL_RCV0,4377
2024-01-26T09:44:56.390,ASP-1732-Disp_1,L2_LO_UL_0,513
2024-01-26T09:44:56.419,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:44:56.419,ASP-1732-Disp_1,L2_LO_UL_0,514
2024-01-26T09:44:56.469,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:44:56.469,ASP-1732-Disp_1,L2_LO_UL_0,516
2024-01-26T09:44:56.515,ASP-1732-Disp_1,L2_LO_UL_0,517
2024-01-26T09:44:56.515,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:44:56.535,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:44:56.535,ASP-1732-Disp_1,L2_LO_UL_0,516
2024-01-26T09:44:56.570,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:44:56.576,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:44:56.576,ASP-1732-Disp_1,L2_LO_UL_0,517
2024-01-26T09:44:56.589,ASP-1732-Disp_1,L2_LO_DL_RCV0,4382
2024-01-26T09:44:56.589,ASP-1732-Disp_1,L2_LO_UL_0,518
2024-01-26T09:44:56.590,ASP-1732-Disp_1,L2_LO_DL_RCV0,4383
2024-01-26T09:44:56.590,ASP-1732-Disp_1,L2_LO_UL_0,519
2024-01-26T09:44:56.663,ASP-1732-Disp_1,L2_LO_UL_0,519
2024-01-26T09:44:56.663,ASP-1732-Disp_1,L2_LO_DL_RCV0,4383
2024-01-26T09:44:56.709,ASP-1732-Disp_1,L2_LO_DL_RCV0,4381
2024-01-26T09:44:56.709,ASP-1732-Disp_1,L2_LO_UL_0,517
2024-01-26T09:44:56.729,ASP-1732-Disp_1,L2_LO_DL_RCV0,4382
2024-01-26T09:44:56.729,ASP-1732-Disp_1,L2_LO_UL_0,518
2024-01-26T09:44:56.730,ASP-1732-Disp_1,L2_LO_DL_RCV0,4382
2024-01-26T09:44:57.218,ASP-1732-Disp_1,L2_LO_UL_0,511
2024-01-26T09:44:57.229,ASP-1732-Disp_1,L2_LO_UL_0,511
2024-01-26T09:44:57.246,ASP-1732-Disp_1,L2_LO_UL_0,511
2024-01-26T09:44:57.246,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:44:57.333,ASP-1732-Disp_1,L2_LO_UL_0,507
2024-01-26T09:44:57.333,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:44:57.490,ASP-1732-Disp_1,L2_LO_UL_0,507
2024-01-26T09:44:57.490,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:44:57.508,ASP-1732-Disp_1,L2_LO_DL_RCV0,4371
2024-01-26T09:44:57.521,ASP-1732-Disp_1,L2_LO_DL_RCV0,4370
2024-01-26T09:44:57.521,ASP-1732-Disp_1,L2_LO_UL_0,506
2024-01-26T09:44:58.547,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:58.547,ASP-1732-Disp_1,L2_LO_DL_RCV0,4376
2024-01-26T09:44:58.549,ASP-1732-Disp_1,L2_LO_DL_RCV0,4376
2024-01-26T09:44:58.549,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:44:58.549,ASP-1732-Disp_1,L2_LO_DL_RCV0,4377
2024-01-26T09:44:58.549,ASP-1732-Disp_1,L2_LO_UL_0,511
2024-01-26T09:44:58.703,ASP-1732-Disp_1,L2_LO_UL_0,514
2024-01-26T09:44:58.703,ASP-1732-Disp_1,L2_LO_DL_RCV0,4380
2024-01-26T09:44:58.709,ASP-1732-Disp_1,L2_LO_UL_0,513
2024-01-26T09:44:58.709,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:44:58.769,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:44:58.769,ASP-1732-Disp_1,L2_LO_UL_0,512
2024-01-26T09:44:58.774,ASP-1732-Disp_1,L2_LO_UL_0,513
2024-01-26T09:44:58.861,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:44:58.861,ASP-1732-Disp_1,L2_LO_UL_0,512
2024-01-26T09:44:58.889,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:44:58.889,ASP-1732-Disp_1,L2_LO_UL_0,512
2024-01-26T09:44:58.925,ASP-1732-Disp_1,L2_LO_UL_0,512
2024-01-26T09:44:58.925,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:44:58.934,ASP-1732-Disp_1,L2_LO_UL_0,511
2024-01-26T09:44:58.934,ASP-1732-Disp_1,L2_LO_DL_RCV0,4377
2024-01-26T09:44:58.939,ASP-1732-Disp_1,L2_LO_DL_RCV0,4377
2024-01-26T09:44:58.939,ASP-1732-Disp_1,L2_LO_UL_0,511
2024-01-26T09:44:58.949,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:44:59.688,ASP-1732-Disp_1,L2_LO_UL_0,513
2024-01-26T09:44:59.688,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:44:59.691,ASP-1732-Disp_1,L2_LO_UL_0,513
2024-01-26T09:44:59.691,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:44:59.957,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:44:59.958,ASP-1732-Disp_1,L2_LO_UL_0,513
2024-01-26T09:45:00.018,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:45:00.018,ASP-1732-Disp_1,L2_LO_UL_0,512
2024-01-26T09:45:00.049,ASP-1732-Disp_1,L2_LO_DL_RCV0,4379
2024-01-26T09:45:00.275,ASP-1732-Disp_1,L2_LO_DL_RCV0,4378
2024-01-26T09:45:00.275,ASP-1732-Disp_1,L2_LO_UL_0,512
2024-01-26T09:45:00.293,ASP-1732-Disp_1,L2_LO_UL_0,510
2024-01-26T09:45:00.293,ASP-1732-Disp_1,L2_LO_DL_RCV0,4377
2024-01-26T09:45:00.816,ASP-1732-Disp_1,L2_LO_DL_RCV0,4376
2024-01-26T09:45:00.817,ASP-1732-Disp_1,L2_LO_UL_0,508
2024-01-26T09:45:00.851,ASP-1732-Disp_1,L2_LO_UL_0,508
2024-01-26T09:45:00.851,ASP-1732-Disp_1,L2_LO_DL_RCV0,4376
2024-01-26T09:45:00.885,ASP-1732-Disp_1,L2_LO_DL_RCV0,4375
2024-01-26T09:45:00.969,ASP-1732-Disp_1,L2_LO_UL_0,505
2024-01-26T09:45:00.969,ASP-1732-Disp_1,L2_LO_DL_RCV0,4373
2024-01-26T09:45:01.049,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:45:01.049,ASP-1732-Disp_1,L2_LO_UL_0,504
2024-01-26T09:45:01.229,ASP-1732-Disp_1,L2_LO_DL_RCV0,4372
2024-01-26T09:45:01.250,ASP-1732-Disp_1,L2_LO_UL_0,504
2024-01-26T09:45:01.658,ASP-1732-Disp_1,L2_LO_UL_0,499
2024-01-26T09:45:01.739,ASP-1732-Disp_1,L2_LO_UL_0,499
2024-01-26T09:45:01.798,ASP-1732-Disp_1,L2_LO_UL_0,498
2024-01-26T09:45:01.798,ASP-1732-Disp_1,L2_LO_DL_RCV0,4366
2024-01-26T09:45:02.529,ASP-1732-Disp_1,L2_LO_DL_RCV0,4361
2024-01-26T09:45:02.529,ASP-1732-Disp_1,L2_LO_UL_0,493
2024-01-26T09:45:02.552,ASP-1732-Disp_1,L2_LO_DL_RCV0,4363
2024-01-26T09:45:02.552,ASP-1732-Disp_1,L2_LO_UL_0,495
2024-01-26T09:45:02.823,ASP-1732-Disp_1,L2_LO_UL_0,499
2024-01-26T09:45:02.823,ASP-1732-Disp_1,L2_LO_DL_RCV0,4367
2024-01-26T09:45:02.876,ASP-1732-Disp_1,L2_LO_UL_0,496
2024-01-26T09:45:02.876,ASP-1732-Disp_1,L2_LO_DL_RCV0,4364
2024-01-26T09:45:02.915,ASP-1732-Disp_1,L2_LO_UL_0,494
2024-01-26T09:45:02.915,ASP-1732-Disp_1,L2_LO_DL_RCV0,4363
2024-01-26T09:45:02.977,ASP-1732-Disp_1,L2_LO_DL_RCV0,4365
2024-01-26T09:45:02.977,ASP-1732-Disp_1,L2_LO_UL_0,496
2024-01-26T09:45:03.729,ASP-1732-Disp_1,L2_LO_DL_RCV0,4359
2024-01-26T09:45:03.729,ASP-1732-Disp_1,L2_LO_UL_0,490
2024-01-26T09:45:03.749,ASP-1732-Disp_1,L2_LO_DL_RCV0,4360
2024-01-26T09:45:03.749,ASP-1732-Disp_1,L2_LO_UL_0,491
2024-01-26T09:45:03.766,ASP-1732-Disp_1,L2_LO_DL_RCV0,4362
2024-01-26T09:45:03.766,ASP-1732-Disp_1,L2_LO_UL_0,493
2024-01-26T09:45:03.769,ASP-1732-Disp_1,L2_LO_UL_0,494
2024-01-26T09:45:03.983,ASP-1732-Disp_1,L2_LO_DL_RCV0,4364
2024-01-26T09:45:03.983,ASP-1732-Disp_1,L2_LO_UL_0,495
2024-01-26T09:45:04.026,ASP-1732-Disp_1,L2_LO_DL_RCV0,4363
2024-01-26T09:45:04.026,ASP-1732-Disp_1,L2_LO_UL_0,494
2024-01-26T09:45:04.109,ASP-1732-Disp_1,L2_LO_DL_RCV0,4363
2024-01-26T09:45:04.124,ASP-1732-Disp_1,L2_LO_DL_RCV0,4364
2024-01-26T09:45:04.124,ASP-1732-Disp_1,L2_LO_UL_0,494
2024-01-26T09:45:04.181,ASP-1732-Disp_1,L2_LO_UL_0,495
2024-01-26T09:45:04.181,ASP-1732-Disp_1,L2_LO_DL_RCV0,4365
2024-01-26T09:45:04.531,ASP-1732-Disp_1,L2_LO_DL_RCV0,4362
2024-01-26T09:45:04.589,ASP-1732-Disp_1,L2_LO_DL_RCV0,4362
2024-01-26T09:45:04.589,ASP-1732-Disp_1,L2_LO_UL_0,491
